Geneid	X1_1.bam	X1_2.bam	X1_3.bam	XX1_1.bam	XX1_2.bam	XX1_3.bam	XXX2_1.bam	XXX2_2.bam	XXX2_3.bam
MELO3C000217.2	2401	2641	3064	2458	3487	2401	2358	1978	2853
MELO3C027650.2	0	0	0	0	0	0	0	0	0
MELO3C027649.2	0	0	0	0	0	0	0	0	0
MELO3C000225.2	13	0	14	2	2	0	41	31	88
MELO3C000234.2	0	0	0	0	0	0	0	0	0
MELO3C000228.2	184	230	203	33	21	23	61	83	9
MELO3C000231.2	0	0	0	0	0	0	0	0	0
MELO3C027657.2	0	0	0	0	0	0	1	0	0
MELO3C028214.2	0	0	0	0	0	0	0	0	0
MELO3C028216.2	4	0	9	2	4	0	0	2	1
MELO3C001058.2	0	0	2	68	9	11	5	5	0
MELO3C000230.2	0	0	0	0	0	0	0	0	0
MELO3C027655.2	0	0	0	0	0	0	0	0	0
MELO3C000920.2	0	0	0	0	0	0	0	0	0
MELO3C027656.2	0	0	0	0	0	0	0	0	0
MELO3C028223.2	21	8	25	71	36	49	38	52	33
MELO3C000237.2	69	74	147	55	107	66	98	134	78
MELO3C028232.2	0	0	1	0	0	0	0	0	0
MELO3C000238.2	42	33	59	49	39	37	24	29	23
MELO3C000240.2	0	0	0	2	0	0	0	0	0
MELO3C027664.2	0	0	0	0	0	0	0	0	0
MELO3C027658.2	0	0	0	0	0	0	0	0	0
MELO3C027665.2	0	0	0	0	0	0	0	0	0
MELO3C000242.2	0	0	1	0	0	0	0	0	0
MELO3C028235.2	118	123	175	16	28	23	16	19	21
MELO3C028237.2	0	0	0	0	0	0	0	0	0
MELO3C000247.2	2	12	8	5	5	0	1	17	2
MELO3C001168.2	0	0	0	0	0	0	0	0	0
MELO3C000251.2	236	314	378	628	428	310	347	476	400
MELO3C027259.2	25	22	13	0	0	0	0	0	0
MELO3C000249.2	167	187	159	137	157	56	336	105	484
MELO3C028240.2	14	29	25	5	5	4	1	5	8
MELO3C000254.2	479	410	553	448	542	482	491	236	660
MELO3C028238.2	0	0	0	0	0	1	0	0	0
MELO3C000260.2	316	384	570	283	502	360	310	338	416
MELO3C027659.2	0	0	0	0	0	0	0	0	0
MELO3C000253.2	847	864	1182	1005	1049	593	695	787	969
MELO3C000256.2	0	0	0	0	0	0	0	0	0
MELO3C000258.2	18	41	32	101	169	96	102	85	87
MELO3C000277.2	14	16	36	25	36	22	12	14	21
MELO3C027663.2	0	0	0	0	0	0	0	0	0
MELO3C027667.2	0	0	0	0	0	0	0	0	0
MELO3C000262.2	60	30	59	73	66	48	129	103	120
MELO3C027668.2	0	0	0	0	0	0	0	0	0
MELO3C000273.2	188	149	224	342	355	151	242	277	161
MELO3C000268.2	0	1	0	3	0	0	2	0	1
MELO3C028248.2	1	4	2	0	1	2	0	0	4
MELO3C028251.2	0	4	7	25	49	16	81	137	120
MELO3C028253.2	22	9	43	37	17	15	8	12	10
MELO3C028249.2	0	0	0	0	0	0	0	0	0
MELO3C028250.2	8	0	0	16	17	6	3	5	13
MELO3C028256.2	9	4	4	1	5	7	0	0	0
MELO3C000279.2	696	590	739	1581	1551	1271	739	1442	1689
MELO3C027666.2	4	0	0	0	2	0	0	0	0
MELO3C027675.2	0	0	0	0	0	0	0	0	0
MELO3C027669.2	0	0	0	0	0	0	0	0	0
MELO3C028265.2	31	24	19	12	21	20	46	30	55
MELO3C028271.2	5	5	2	8	7	11	5	4	6
MELO3C001225.2	0	0	0	0	0	0	0	0	0
MELO3C000290.2	0	0	0	0	0	0	0	0	0
MELO3C000334.2	7	8	14	23	9	12	12	12	2
MELO3C028275.2	0	0	0	0	0	0	0	0	0
MELO3C000289.2	0	0	0	0	0	0	0	0	0
MELO3C027677.2	0	0	0	2	2	0	0	0	0
MELO3C000295.2	1	0	0	0	0	0	0	0	0
MELO3C000296.2	3	11	12	0	0	0	1	0	0
MELO3C000294.2	0	0	0	0	0	0	0	0	0
MELO3C028279.2	0	2	0	2	0	0	0	0	0
MELO3C028276.2	0	0	0	0	0	0	0	0	0
MELO3C027674.2	0	0	0	0	0	0	0	0	0
MELO3C000302.2	0	0	0	0	0	0	0	0	0
MELO3C000309.2	0	0	0	0	0	0	0	0	0
MELO3C000307.2	15	7	17	10	56	14	52	30	29
MELO3C000298.2	1503	1513	1716	2348	2969	1454	6536	7991	5509
MELO3C028281.2	0	0	0	1	1	1	0	0	0
MELO3C000306.2	44	16	35	14	4	1	10	5	3
MELO3C000330.2	8	6	13	11	2	8	10	8	6
MELO3C000311.2	0	0	0	0	0	0	4	0	2
MELO3C000347.2	2268	1838	2664	3596	4115	2637	4366	3950	3485
MELO3C027678.2	0	0	0	0	0	0	0	0	0
MELO3C000313.2	2	2	6	0	0	0	0	0	0
MELO3C000319.2	0	0	0	0	0	0	0	0	0
MELO3C000329.2	732	620	970	676	1193	1490	25026	11059	25685
MELO3C028287.2	5	6	6	10	13	61	9	5	27
MELO3C000324.2	0	0	0	0	0	0	0	2	0
MELO3C000323.2	0	0	0	0	0	0	0	0	0
MELO3C027679.2	0	0	0	0	0	0	0	0	0
MELO3C000317.2	10	13	7	3	8	2	7	8	6
MELO3C028310.2	0	0	0	0	0	0	0	0	0
MELO3C000325.2	0	0	0	0	1	0	0	0	0
MELO3C000333.2	115	195	261	83	192	154	167	140	223
MELO3C027682.2	0	0	0	0	0	0	0	0	0
MELO3C001093.2	2	2	6	6	5	6	0	5	2
MELO3C027689.2	0	0	0	0	0	0	0	0	0
MELO3C000332.2	2	0	0	12	4	2	2	0	0
MELO3C000339.2	0	0	0	0	0	0	0	0	0
MELO3C027692.2	0	0	0	0	3	0	0	0	0
MELO3C028313.2	0	1	0	2	2	0	1	4	0
MELO3C027690.2	0	0	0	0	6	0	20	91	32
MELO3C000340.2	0	0	0	0	0	0	0	0	0
MELO3C000335.2	0	0	0	0	0	0	0	0	0
MELO3C027693.2	1	0	0	2	1	0	3	0	1
MELO3C000341.2	108	157	204	157	291	289	20	33	62
MELO3C020385.2	0	0	0	0	0	0	0	0	0
MELO3C000342.2	0	0	0	0	0	0	0	0	0
MELO3C027688.2	0	0	0	0	0	0	0	0	0
MELO3C027683.2	0	0	0	0	0	0	0	0	0
MELO3C027684.2	0	0	0	0	0	0	0	0	0
MELO3C000349.2	0	0	0	0	0	0	0	0	0
MELO3C000350.2	0	0	0	0	0	0	0	0	0
MELO3C027686.2	0	0	0	0	0	0	0	0	0
MELO3C027691.2	0	0	0	0	0	0	0	0	0
MELO3C028349.2	0	0	0	0	0	0	0	0	0
MELO3C000356.2	0	0	0	0	0	0	0	0	0
MELO3C028353.2	96	55	66	17	44	49	8	14	41
MELO3C028363.2	0	0	0	0	0	0	0	0	0
MELO3C000351.2	1	4	5	0	0	0	1	0	0
MELO3C028357.2	4	7	4	4	4	2	3	4	4
MELO3C027703.2	0	0	0	0	0	0	0	0	0
MELO3C027694.2	0	0	0	0	0	0	0	0	0
MELO3C027704.2	0	0	0	0	0	0	0	0	0
MELO3C000713.2	0	0	0	5	0	11	0	1	2
MELO3C000358.2	0	0	0	0	0	0	0	0	0
MELO3C027698.2	0	0	0	0	0	0	0	0	0
MELO3C000362.2	0	0	0	0	0	0	0	0	0
MELO3C000359.2	0	0	0	0	0	0	0	0	0
MELO3C028369.2	0	0	0	0	0	0	0	0	0
MELO3C000364.2	0	0	0	0	0	0	0	0	0
MELO3C027700.2	0	0	0	0	0	0	0	0	0
MELO3C000377.2	0	0	0	0	0	0	0	0	0
MELO3C027695.2	0	0	0	0	0	0	0	0	0
MELO3C000366.2	0	0	0	2	0	0	0	0	2
MELO3C001253.2	0	0	0	0	0	0	0	0	0
MELO3C027696.2	0	0	0	0	0	0	0	0	0
MELO3C000370.2	0	0	0	0	0	0	0	0	0
MELO3C000372.2	33	91	54	15	100	43	77	78	115
MELO3C000374.2	2	3	3	7	5	4	0	0	0
MELO3C000376.2	2	0	11	138	215	190	45	122	80
MELO3C000382.2	0	0	0	0	0	0	0	0	0
MELO3C000378.2	242	218	359	370	408	324	222	333	164
MELO3C000399.2	17	31	4	13	22	14	19	12	31
MELO3C028383.2	0	0	0	0	0	0	0	0	0
MELO3C027708.2	0	0	0	0	0	0	0	0	0
MELO3C027709.2	0	0	0	0	0	0	0	0	0
MELO3C000367.2	0	0	0	0	0	0	0	0	0
MELO3C000388.2	129	205	224	124	251	194	192	128	246
MELO3C027710.2	134	180	244	85	114	120	43	19	40
MELO3C000398.2	321	459	636	545	788	500	255	334	229
MELO3C000391.2	54	50	85	38	84	23	149	142	148
MELO3C028402.2	0	0	0	2	0	1	0	1	0
MELO3C000392.2	2	0	0	0	0	0	0	0	0
MELO3C000389.2	0	2	0	0	0	0	0	0	0
MELO3C027711.2	0	1	2	0	0	0	0	0	0
MELO3C000395.2	0	0	0	0	0	0	0	0	0
MELO3C028411.2	0	0	0	0	0	0	0	0	0
MELO3C000402.2	0	0	0	0	0	0	0	0	0
MELO3C000397.2	866	940	1313	924	1107	806	788	672	802
MELO3C000406.2	0	0	0	0	0	0	0	0	0
MELO3C000403.2	0	1	0	0	0	0	0	0	0
MELO3C000407.2	0	0	0	0	0	0	0	0	0
MELO3C028413.2	0	0	0	0	0	0	0	0	0
MELO3C000409.2	1	4	7	0	4	0	120	294	86
MELO3C000421.2	0	0	0	0	0	0	0	0	0
MELO3C000416.2	0	0	0	0	0	0	0	0	0
MELO3C001272.2	0	0	0	0	0	0	0	0	0
MELO3C027720.2	0	0	0	0	0	0	0	0	0
MELO3C000411.2	0	0	0	0	0	0	0	0	0
MELO3C000415.2	0	0	0	0	0	0	0	0	0
MELO3C000410.2	0	0	0	0	0	0	0	0	0
MELO3C027715.2	0	0	0	0	0	0	0	0	2
MELO3C027712.2	0	0	0	0	0	0	0	0	0
MELO3C000413.2	150	222	204	236	222	172	367	216	382
MELO3C027716.2	0	0	0	0	0	0	0	0	0
MELO3C027717.2	1	0	0	0	0	0	0	0	0
MELO3C000414.2	0	0	0	1	0	0	0	0	0
MELO3C000850.2	0	0	0	0	0	0	0	0	0
MELO3C027713.2	0	0	0	0	0	0	0	0	0
MELO3C027714.2	22	28	14	54	30	30	32	18	18
MELO3C000439.2	9	10	15	7	13	8	29	12	25
MELO3C000424.2	103	63	104	171	262	255	179	195	225
MELO3C027721.2	0	0	0	0	0	0	0	0	0
MELO3C000425.2	1	2	2	1	0	1	3	0	3
MELO3C028422.2	0	0	0	9	6	13	9	13	8
MELO3C027726.2	0	0	0	0	0	0	0	0	0
MELO3C027722.2	0	0	0	0	0	0	0	0	0
MELO3C027723.2	0	0	0	0	0	0	0	0	0
MELO3C027724.2	0	0	0	0	0	0	0	0	0
MELO3C001317.2	506	668	839	566	893	646	543	490	753
MELO3C000452.2	956	1083	1303	1100	1355	820	1006	826	1575
MELO3C000443.2	0	0	0	0	0	0	0	0	0
MELO3C000447.2	0	0	0	0	0	0	0	0	0
MELO3C000458.2	12	13	13	7	14	17	0	4	4
MELO3C027725.2	0	0	0	0	0	0	0	0	0
MELO3C000454.2	28	22	17	12	11	2	0	0	2
MELO3C000449.2	74	87	161	171	313	175	78	146	122
MELO3C027732.2	1	3	3	1	2	3	4	2	2
MELO3C000450.2	165	135	185	223	271	165	237	214	201
MELO3C000453.2	219	175	264	268	266	100	516	282	585
MELO3C000487.2	6	9	2	0	0	0	0	0	0
MELO3C028423.2	0	3	0	1	0	0	0	0	0
MELO3C028424.2	4	1	1	2	1	7	3	2	5
MELO3C000457.2	0	0	0	0	0	0	0	0	0
MELO3C028426.2	0	0	0	0	0	0	0	4	9
MELO3C000456.2	0	0	0	0	0	0	0	0	0
MELO3C028425.2	4	0	0	0	0	6	0	0	0
MELO3C000460.2	41	61	61	44	61	35	106	55	116
MELO3C000465.2	0	0	0	0	0	1	0	0	0
MELO3C027734.2	0	0	0	0	0	0	0	0	0
MELO3C027733.2	0	0	0	0	0	0	0	0	0
MELO3C027735.2	0	0	2	0	0	1	2	2	0
MELO3C000483.2	65	48	40	117	50	85	22	34	75
MELO3C027736.2	0	0	0	0	0	0	0	0	0
MELO3C028427.2	9	8	7	3	1	4	3	0	2
MELO3C027740.2	0	2	0	58	35	7	52	95	23
MELO3C027741.2	0	0	0	0	0	0	0	0	0
MELO3C028429.2	0	0	0	0	0	0	0	0	0
MELO3C027738.2	1	4	7	14	7	8	9	7	12
MELO3C000478.2	0	2	0	33	37	32	25	17	34
MELO3C000490.2	0	8	11	8	2	0	0	1	3
MELO3C027739.2	0	0	0	0	0	0	0	0	0
MELO3C000474.2	0	0	0	0	0	0	0	0	0
MELO3C028428.2	0	0	0	0	0	0	0	0	0
MELO3C000500.2	1	0	0	4	0	2	1	2	6
MELO3C028430.2	37	115	118	3	10	9	5	9	6
MELO3C028431.2	19	24	17	59	17	9	16	22	15
MELO3C000479.2	0	0	0	0	0	0	0	0	0
MELO3C027742.2	22	48	37	58	77	90	27	30	44
MELO3C000488.2	0	0	0	0	0	0	0	0	0
MELO3C027744.2	2	0	19	2	1	0	0	2	4
MELO3C028432.2	0	0	0	0	0	0	0	0	0
MELO3C000497.2	0	0	0	0	0	0	0	0	0
MELO3C028433.2	0	0	0	2	6	0	0	2	2
MELO3C027745.2	0	0	0	4	6	2	0	2	0
MELO3C027747.2	4	3	10	21	11	13	3	7	1
MELO3C000489.2	0	0	0	0	0	0	0	0	0
MELO3C027746.2	1	2	2	2143	3162	913	916	2977	1136
MELO3C000499.2	0	0	0	0	0	0	0	0	0
MELO3C000503.2	2022	2651	3472	1726	1623	1628	1210	1663	1159
MELO3C028434.2	0	0	0	0	0	0	0	0	0
MELO3C000517.2	19	33	23	22	28	14	13	26	21
MELO3C000507.2	31	9	6	24	57	12	17	24	27
MELO3C027748.2	0	0	0	0	0	0	0	0	0
MELO3C027749.2	0	0	0	0	0	0	0	0	0
MELO3C027755.2	0	0	0	0	0	0	0	0	0
MELO3C000513.2	263	270	321	169	192	122	174	124	149
MELO3C000515.2	33	19	37	55	69	37	51	47	42
MELO3C028435.2	0	1	0	0	0	0	0	2	0
MELO3C000514.2	0	0	0	0	5	0	0	3	0
MELO3C028436.2	21	1	26	8	13	5	22	7	6
MELO3C000512.2	11	3	25	18	18	4	6	12	7
MELO3C000526.2	82	96	148	89	134	96	90	90	78
MELO3C000519.2	0	0	0	0	0	0	0	0	0
MELO3C028437.2	0	0	0	0	0	0	0	0	0
MELO3C027753.2	11	6	18	126	159	61	48	133	66
MELO3C000522.2	0	0	0	0	0	0	0	0	0
MELO3C000525.2	3	0	3	3	9	8	12	21	21
MELO3C000534.2	13	19	33	0	8	2	2	10	2
MELO3C000527.2	0	3	2	11	2	1	5	5	4
MELO3C004707.2	0	0	0	0	0	0	0	0	0
MELO3C000533.2	2	5	3	6	16	0	46	138	42
MELO3C000540.2	975	926	1252	1424	1670	1468	541	1131	536
MELO3C000537.2	111	101	97	50	84	113	54	102	80
MELO3C028438.2	0	0	0	0	0	0	0	0	0
MELO3C000530.2	0	0	0	0	0	0	0	0	0
MELO3C027757.2	0	0	0	0	0	0	0	0	0
MELO3C000538.2	436	318	528	433	736	399	831	1004	1887
MELO3C028439.2	0	0	0	0	0	0	0	0	0
MELO3C000545.2	0	0	0	0	0	0	0	0	0
MELO3C000543.2	65	78	90	0	0	0	0	1	0
MELO3C000547.2	0	0	0	0	0	0	0	0	0
MELO3C028441.2	15	2	3	0	8	0	0	1	0
MELO3C028440.2	0	2	6	1	0	1	0	0	0
MELO3C000553.2	0	0	0	0	0	0	0	0	0
MELO3C027765.2	0	0	0	0	0	0	0	0	0
MELO3C000551.2	0	0	0	0	0	0	0	0	0
MELO3C028442.2	0	0	0	0	0	0	0	6	0
MELO3C028443.2	7	2	21	37	73	73	24	36	49
MELO3C027763.2	8	0	4	7	11	5	2	1	0
MELO3C027159.2	38	15	40	38	69	43	14	24	22
MELO3C027760.2	33	21	59	107	107	124	97	95	62
MELO3C027766.2	0	0	0	0	0	0	0	0	0
MELO3C000565.2	0	0	0	0	0	0	0	0	0
MELO3C000569.2	0	0	0	269	323	218	149	192	142
MELO3C027767.2	0	0	0	0	0	0	0	0	0
MELO3C027768.2	0	0	0	0	1	0	1	0	0
MELO3C027770.2	0	0	0	0	6	0	0	0	0
MELO3C027771.2	0	0	0	0	0	0	0	0	0
MELO3C028444.2	0	0	0	0	0	0	0	0	1
MELO3C001501.2	0	0	0	0	0	0	0	0	0
MELO3C000585.2	0	0	0	0	0	1	0	0	1
MELO3C027774.2	2	1	0	2	1	1	1	0	2
MELO3C001664.2	0	0	0	0	0	0	0	0	0
MELO3C000583.2	5395	5298	7283	8048	11043	5389	2759	5057	2162
MELO3C000589.2	1	0	4	2	0	0	1	0	0
MELO3C027776.2	0	0	0	0	0	0	0	0	0
MELO3C001330.2	0	1	0	0	0	8	0	0	0
MELO3C000599.2	40	51	25	37	61	48	55	47	109
MELO3C001352.2	17	24	30	23	48	13	27	40	37
MELO3C001268.2	0	0	1	7	5	2	2	8	1
MELO3C004246.2	0	0	0	0	0	0	0	0	0
MELO3C000592.2	1584	2202	2634	1613	812	1340	3060	1579	2128
MELO3C000601.2	2	3	7	7	9	6	3	2	9
MELO3C027778.2	0	0	0	0	0	0	0	0	0
MELO3C027779.2	0	0	0	0	0	0	0	0	0
MELO3C000615.2	609	489	757	472	590	720	537	298	621
MELO3C000605.2	0	0	0	0	0	0	0	0	0
MELO3C000609.2	4502	2998	4671	6384	11089	5286	2432	4825	2053
MELO3C027780.2	1	0	0	0	0	0	0	0	0
MELO3C000612.2	1	8	2	0	0	0	0	0	0
MELO3C028445.2	0	0	0	0	0	0	0	0	0
MELO3C028446.2	0	0	0	1	2	0	0	0	0
MELO3C000613.2	55	36	31	123	41	99	6	10	24
MELO3C028447.2	0	0	0	0	0	0	0	0	0
MELO3C000611.2	160	122	155	675	702	514	768	717	839
MELO3C001115.2	6	9	7	14	34	22	6	21	13
MELO3C027781.2	0	0	0	0	0	0	0	0	0
MELO3C027782.2	0	0	0	0	0	0	0	0	0
MELO3C000620.2	0	2	2	0	0	0	63	169	51
MELO3C028448.2	0	0	0	0	0	0	0	0	0
MELO3C028449.2	38	19	35	106	145	148	70	182	107
MELO3C000608.2	0	1	0	0	0	0	0	0	0
MELO3C000622.2	0	0	0	0	0	0	0	0	0
MELO3C000631.2	2	4	1	33	28	27	30	14	86
MELO3C000643.2	0	0	0	0	0	0	0	0	0
MELO3C027787.2	0	0	0	0	0	0	0	0	0
MELO3C027784.2	0	0	0	0	0	0	0	0	0
MELO3C027783.2	0	0	0	0	0	0	0	0	0
MELO3C028452.2	0	0	0	0	0	0	0	0	0
MELO3C000682.2	52	50	67	96	84	61	125	75	115
MELO3C028450.2	0	1	0	0	0	0	1	0	0
MELO3C028451.2	0	0	0	0	0	0	0	0	0
MELO3C000644.2	0	0	0	0	0	0	0	0	0
MELO3C000658.2	0	0	0	0	0	0	0	0	0
MELO3C027789.2	0	0	0	0	0	0	0	0	0
MELO3C000650.2	1430	1052	1741	1992	2493	1513	761	1578	858
MELO3C028453.2	0	0	0	0	0	0	0	0	0
MELO3C000668.2	80	94	193	32	1	2	2	2	10
MELO3C000655.2	1053	1194	1531	1072	864	1084	1207	1689	1933
MELO3C027790.2	0	0	1	0	0	2	0	4	2
MELO3C028454.2	9	5	3	3	11	4	0	8	6
MELO3C000666.2	0	1	2	0	3	1	1	0	9
MELO3C027796.2	16	14	25	24	42	33	22	38	20
MELO3C028455.2	0	0	0	0	0	3	0	0	0
MELO3C000680.2	0	0	0	0	0	0	10	18	6
MELO3C027800.2	0	0	0	0	2	0	7	19	15
MELO3C028456.2	1	0	1	4	0	0	0	5	0
MELO3C000671.2	409	614	793	547	698	547	437	417	620
MELO3C000673.2	297	313	430	387	474	307	440	452	455
MELO3C027798.2	0	0	0	0	0	0	0	0	0
MELO3C000685.2	0	0	0	0	0	0	0	0	0
MELO3C000684.2	3	1	0	8	4	1	0	1	0
MELO3C005022.2	0	0	0	0	0	0	0	0	0
MELO3C004772.2	0	0	0	0	0	0	0	0	0
MELO3C028457.2	7	0	2	18	24	9	6	18	8
MELO3C027802.2	0	0	0	0	0	0	0	0	0
MELO3C027799.2	0	0	0	0	0	0	0	0	0
MELO3C027797.2	0	0	0	0	0	0	0	0	0
MELO3C000146.2	0	0	0	0	0	0	0	0	0
MELO3C000701.2	0	1	1	2	3	1	1	6	0
MELO3C028458.2	6	19	11	4	5	10	13	4	8
MELO3C000695.2	0	0	0	0	0	0	0	0	0
MELO3C027803.2	0	0	0	0	1	0	3	1	1
MELO3C027808.2	0	0	0	0	0	0	0	0	0
MELO3C027804.2	0	0	0	0	0	0	0	0	0
MELO3C000708.2	0	0	0	0	0	0	0	0	0
MELO3C028459.2	25	33	21	0	2	2	1	3	0
MELO3C000703.2	536	702	888	724	921	593	522	616	554
MELO3C000707.2	0	0	0	0	0	0	0	0	0
MELO3C000729.2	8	14	18	12	18	9	14	14	20
MELO3C027806.2	44	60	95	75	93	43	42	47	89
MELO3C027805.2	48	75	45	63	61	50	33	31	44
MELO3C027807.2	0	6	3	9	9	4	0	6	2
MELO3C000704.2	1868	2321	2987	2402	3427	2066	1770	2750	1898
MELO3C000709.2	0	0	0	0	3	1	0	0	1
MELO3C000706.2	0	0	0	0	0	0	0	0	0
MELO3C027810.2	0	0	0	1	0	0	0	0	1
MELO3C028460.2	0	0	0	0	0	0	0	0	0
MELO3C028461.2	5	1	2	1	0	0	1	0	1
MELO3C000718.2	0	0	2	0	4	4	0	0	0
MELO3C028462.2	0	0	0	0	0	0	0	0	0
MELO3C000722.2	0	0	0	0	0	0	0	0	0
MELO3C000721.2	0	2	0	0	0	0	0	0	0
MELO3C000732.2	0	2	0	0	1	0	0	0	0
MELO3C028463.2	0	0	0	10	85	23	12	3	1
MELO3C027811.2	0	0	0	0	0	0	0	0	0
MELO3C000742.2	0	0	0	0	0	0	14	26	7
MELO3C000736.2	378	379	505	630	751	474	500	574	497
MELO3C027814.2	0	0	1	0	0	0	0	0	0
MELO3C000744.2	4	4	7	26	10	10	0	1	1
MELO3C027815.2	0	0	0	0	0	0	0	0	0
MELO3C000745.2	0	0	0	0	0	0	0	0	0
MELO3C028464.2	0	0	0	0	0	0	0	0	0
MELO3C027822.2	0	0	0	0	0	0	0	0	0
MELO3C000754.2	208	221	288	161	214	135	241	129	232
MELO3C028465.2	94	165	180	198	549	260	269	166	340
MELO3C000756.2	274	201	293	413	479	235	422	402	436
MELO3C000760.2	597	523	690	1237	995	579	859	617	782
MELO3C028466.2	0	0	2	3	15	11	1	20	9
MELO3C027824.2	0	0	0	0	0	0	0	0	0
MELO3C027819.2	0	0	0	0	0	0	0	0	0
MELO3C000761.2	20664	20597	28343	22649	30573	19274	17770	21253	16841
MELO3C000776.2	652	634	972	861	679	1064	728	913	1132
MELO3C000772.2	0	0	0	0	0	0	0	0	0
MELO3C000788.2	0	1	0	2	0	0	0	0	0
MELO3C000762.2	554	769	1079	958	912	591	947	720	939
MELO3C027825.2	3	1	0	2	5	4	2	0	4
MELO3C000773.2	98	121	123	145	206	150	139	205	145
MELO3C027821.2	0	0	0	0	0	0	0	0	0
MELO3C000763.2	0	0	0	0	2	4	0	0	2
MELO3C027816.2	0	0	0	0	0	0	0	0	0
MELO3C000759.2	0	0	0	0	0	1	0	2	0
MELO3C001387.2	0	0	0	1	9	2	0	1	0
MELO3C000768.2	311	347	436	299	337	231	398	391	339
MELO3C000770.2	0	0	0	0	0	0	0	0	0
MELO3C028468.2	10	14	15	6	3	19	4	4	4
MELO3C028467.2	0	0	0	0	0	0	0	0	2
MELO3C027827.2	0	0	0	0	0	0	0	0	0
MELO3C027833.2	12	14	9	8	9	4	8	4	2
MELO3C027828.2	0	0	0	0	0	0	0	0	0
MELO3C027829.2	0	0	0	0	1	1	0	0	0
MELO3C027830.2	0	0	0	1	0	0	0	0	0
MELO3C000794.2	0	1	0	0	0	0	0	2	0
MELO3C000781.2	4	2	4	49	15	30	17	34	94
MELO3C000606.2	42	70	63	40	100	74	89	65	100
MELO3C000779.2	0	0	0	0	0	0	0	0	0
MELO3C019863.2	0	0	0	0	0	0	0	0	0
MELO3C027826.2	0	0	0	0	0	0	0	0	0
MELO3C028469.2	4	3	4	2	2	3	9	4	9
MELO3C000790.2	2	0	0	0	0	0	0	0	0
MELO3C000792.2	7	0	0	0	2	0	0	0	0
MELO3C000796.2	0	0	0	0	0	0	0	0	0
MELO3C000795.2	0	0	0	0	0	0	0	0	0
MELO3C000915.2	12	8	5	3	4	5	4	5	3
MELO3C000797.2	0	0	0	0	0	0	0	0	0
MELO3C027834.2	0	0	0	0	0	0	0	0	0
MELO3C027840.2	0	0	0	0	0	0	0	0	0
MELO3C027835.2	0	0	0	0	0	0	0	0	0
MELO3C028470.2	2	10	3	0	1	2	0	1	3
MELO3C027841.2	0	0	0	0	0	0	0	0	0
MELO3C000805.2	0	0	0	0	0	0	0	0	0
MELO3C028471.2	0	0	0	124	176	127	105	132	117
MELO3C027836.2	0	1	1	3	0	0	1	3	3
MELO3C000138.2	0	0	0	25	47	45	38	49	57
MELO3C027842.2	0	0	0	0	0	0	0	0	0
MELO3C028472.2	1	0	0	1	0	0	0	3	0
MELO3C000787.2	0	0	0	0	0	3	0	0	2
MELO3C000806.2	1	0	0	0	0	0	0	0	0
MELO3C027837.2	0	0	0	0	0	0	0	0	0
MELO3C027852.2	0	0	0	0	0	0	0	0	0
MELO3C000817.2	132	165	194	126	192	138	127	212	172
MELO3C000813.2	0	0	0	0	0	0	0	0	0
MELO3C000821.2	0	0	0	0	0	0	0	0	0
MELO3C000818.2	0	0	0	0	0	0	0	0	0
MELO3C027850.2	0	0	0	0	0	0	0	0	0
MELO3C000830.2	17	7	8	25	31	18	17	50	34
MELO3C000816.2	3	2	1	23	46	0	106	316	74
MELO3C028473.2	6	2	6	13	7	1	1	12	6
MELO3C027844.2	0	0	0	0	0	0	0	0	2
MELO3C027845.2	24	26	24	27	13	18	21	19	14
MELO3C027846.2	0	0	0	0	0	0	0	0	0
MELO3C000905.2	0	0	0	0	0	0	0	0	0
MELO3C027847.2	0	4	0	0	0	0	0	0	0
MELO3C027848.2	0	0	0	0	0	0	0	0	0
MELO3C000822.2	408	545	774	329	549	219	423	846	479
MELO3C000336.2	6	0	42	1221	1509	1222	535	1132	662
MELO3C000826.2	354	476	514	428	763	521	129	264	198
MELO3C027853.2	8	0	1	22	24	23	17	25	17
MELO3C027856.2	6	3	0	3	18	8	7	10	6
MELO3C000835.2	0	0	0	0	0	0	0	0	0
MELO3C027857.2	0	0	0	0	0	0	0	0	0
MELO3C000849.2	114	87	106	625	790	103	22701	13224	13604
MELO3C000428.2	67	28	55	39	39	107	60	28	64
MELO3C001415.2	1	0	2	3	2	6	1	1	0
MELO3C000879.2	5	0	5	4	5	4	0	0	0
MELO3C000841.2	136	196	256	248	322	190	581	437	523
MELO3C028474.2	0	3	3	1	5	1	0	2	4
MELO3C000846.2	0	0	0	0	0	0	0	0	0
MELO3C028475.2	9	13	15	116	104	105	81	243	144
MELO3C000853.2	0	0	0	0	0	0	0	0	0
MELO3C027855.2	451	561	644	354	359	390	422	357	649
MELO3C028476.2	0	0	1	0	0	0	0	0	0
MELO3C000855.2	0	0	0	0	0	0	0	0	0
MELO3C027861.2	417	557	666	331	446	385	399	431	584
MELO3C000712.2	0	0	0	0	0	0	0	0	0
MELO3C028477.2	0	4	16	5	45	15	11	16	21
MELO3C028478.2	0	0	0	0	0	0	1	0	0
MELO3C027858.2	0	0	0	0	0	0	0	0	0
MELO3C000875.2	0	0	0	0	0	0	0	0	0
MELO3C005026.2	0	0	0	0	0	0	0	0	0
MELO3C001663.2	0	0	0	0	0	0	0	0	0
MELO3C027859.2	0	0	0	0	0	0	0	0	0
MELO3C000900.2	0	0	2	11	1	1	3	2	2
